DATAFLOW,LAST UPDATE,freq,unit,s_adj,indic,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2020-06,5.2,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2020-07,5.2,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2020-08,5.3,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2020-09,5.1,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2020-10,5.2,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2020-11,5,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2020-12,4.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2021-01,4.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2021-02,4.7,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2021-03,4.8,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2021-04,5,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2021-05,5,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2021-06,4.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2021-07,4.3,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2021-08,4,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2021-09,3.6,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2021-10,3.6,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2021-11,3.5,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2021-12,3.3,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,NO:Norway,2022-01,3.2,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2018-01,4.2,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2018-02,4,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2018-03,3.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2018-04,3.8,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2018-05,3.8,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2018-06,3.8,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2018-07,3.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2018-08,3.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2018-09,3.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2018-10,3.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2018-11,3.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2018-12,3.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2019-01,3.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2019-02,3.8,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2019-03,3.7,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2019-04,3.4,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2019-05,3.3,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2019-06,3.3,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2019-07,3.2,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2019-08,3.2,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2019-09,3.2,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2019-10,3.1,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2019-11,3,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2019-12,3,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2020-01,2.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2020-02,2.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2020-03,2.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2020-04,3,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2020-05,3.2,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2020-06,3.4,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2020-07,3.5,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2020-08,3.5,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2020-09,3.4,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2020-10,3.3,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2020-11,3.3,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2020-12,3.4,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2021-01,3.5,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2021-02,3.7,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2021-03,3.7,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2021-04,3.6,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2021-05,3.5,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2021-06,3.4,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2021-07,3.3,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2021-08,3.2,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2021-09,3.2,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2021-10,3.1,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2021-11,3.1,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2021-12,3.1,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2022-01,3,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PL:Poland,2022-02,3,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PT:Portugal,2018-01,8,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PT:Portugal,2018-02,7.8,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PT:Portugal,2018-03,7.6,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PT:Portugal,2018-04,7.3,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PT:Portugal,2018-05,7.2,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PT:Portugal,2018-06,7.1,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PT:Portugal,2018-07,7,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PT:Portugal,2018-08,7.1,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PT:Portugal,2018-09,6.7,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PT:Portugal,2018-10,6.7,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PT:Portugal,2018-11,6.8,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PT:Portugal,2018-12,6.8,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PT:Portugal,2019-01,6.7,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PT:Portugal,2019-02,6.7,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PT:Portugal,2019-03,6.6,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PT:Portugal,2019-04,6.7,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PT:Portugal,2019-05,6.7,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PT:Portugal,2019-06,6.7,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PT:Portugal,2019-07,6.6,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PT:Portugal,2019-08,6.5,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PT:Portugal,2019-09,6.6,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PT:Portugal,2019-10,6.6,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,SA:Seasonally adjusted data,LM-UN-T-TOT:Unemployment according to ILO definition - Total,PT:Portugal,2019-11,6.8,,
